Probe	Ensembl	chromosome_name
3130563	ENSG00000154723	
610156	ENSG00000154727	
6900086	ENSG00000154734	21
6180332	ENSG00000154736	
6900176	ENSG00000154743	3
5290068	ENSG00000154760	
3870131	ENSG00000154764	3
6560441	ENSG00000154767	3
6960170	ENSG00000154781	
3710554	ENSG00000154783	
6980148	ENSG00000154803	
7380465	ENSG00000154813	
3060278	ENSG00000154814	
670711	ENSG00000154822	3
3400088	ENSG00000154832	18
4860341	ENSG00000154839	18
5560020	ENSG00000154845	
4280739	ENSG00000154856	18
6420528	ENSG00000154874	
360053	ENSG00000154889	18
1820241	ENSG00000154914	
4780463	ENSG00000154917	3
1260398	ENSG00000154920	17
5310722	ENSG00000154928	3
5220377	ENSG00000154930	20
4150605	ENSG00000154945	17
1230274	ENSG00000154957	
870692	ENSG00000154978	
4250270	ENSG00000155008	X
4900050	ENSG00000155011	
1470224	ENSG00000155016	4
6580743	ENSG00000155034	7
4120193	ENSG00000155066	2
5270670	ENSG00000155085	6
3990292	ENSG00000155090	8
4040091	ENSG00000155093	7
2480039	ENSG00000155096	8
5550750	ENSG00000155097	8
5960653	ENSG00000155099	8
5550537	ENSG00000155100	
3930452	ENSG00000155111	6
2340477	ENSG00000155158	9
830719	ENSG00000155189	
4180376	ENSG00000155252	10
6580372	ENSG00000155256	
1710333	ENSG00000155265	10
130521	ENSG00000155275	4
2360392	ENSG00000155287	10
5290673	ENSG00000155304	
1410181	ENSG00000155307	21
610554	ENSG00000155313	21
4890451	ENSG00000155324	
1010575	ENSG00000155330	16
6580484	ENSG00000155363	1
4250327	ENSG00000155366	
7200170	ENSG00000155367	1
6250026	ENSG00000155380	1
5080746	ENSG00000155393	
1090327	ENSG00000155438	2
4830632	ENSG00000155465	14
10446	ENSG00000155495	
4040376	ENSG00000155506	
4640484	ENSG00000155508	
6100092	ENSG00000155545	5
1450524	ENSG00000155561	7
7570397	ENSG00000155592	16
520050	ENSG00000155621	9
4850020	ENSG00000155622	X
5220189	ENSG00000155629	10
4200035	ENSG00000155636	2
4230392	ENSG00000155640	
6280408	ENSG00000155657	
1410730	ENSG00000155659	X
4060068	ENSG00000155660	
3890040	ENSG00000155666	16
3140048	ENSG00000155729	
4880110	ENSG00000155744	2
2100626	ENSG00000155749	2
1450431	ENSG00000155754	
50348	ENSG00000155755	2
1190364	ENSG00000155760	
3800095	ENSG00000155792	8
2630619	ENSG00000155827	9
2750154	ENSG00000155849	7
3140102	ENSG00000155850	5
940221	ENSG00000155858	5
6020564	ENSG00000155876	9
3800538	ENSG00000155893	3
3360220	ENSG00000155906	6
5870164	ENSG00000155926	
2680128	ENSG00000155957	12
4860358	ENSG00000155959	X
270010	ENSG00000155961	X
4040192	ENSG00000155962	X
2030445	ENSG00000155966	X
4730088	ENSG00000155970	
3180040	ENSG00000155974	
1090221	ENSG00000155975	
6650243	ENSG00000155980	12
70470	ENSG00000156009	
5560630	ENSG00000156011	8
6960524	ENSG00000156017	9
4050382	ENSG00000156026	10
6370201	ENSG00000156030	14
2340608	ENSG00000156049	
1450138	ENSG00000156050	14
6110494	ENSG00000156052	
1710577	ENSG00000156097	1
1030241	ENSG00000156110	
5550452	ENSG00000156113	
6220195	ENSG00000156127	14
5290703	ENSG00000156136	4
2190544	ENSG00000156162	8
6480202	ENSG00000156170	8
1440142	ENSG00000156171	1
4280470	ENSG00000156172	8
6130288	ENSG00000156194	4
4490278	ENSG00000156206	15
4040019	ENSG00000156232	
1230280	ENSG00000156239	
1410189	ENSG00000156253	21
6330092	ENSG00000156256	
3520156	ENSG00000156261	21
150315	ENSG00000156265	21
1010170	ENSG00000156273	21
3840767	ENSG00000156298	
1400315	ENSG00000156299	21
990056	ENSG00000156304	21
1770592	ENSG00000156313	X
1820739	ENSG00000156345	
7050370	ENSG00000156381	
380669	ENSG00000156384	
870411	ENSG00000156395	
5720553	ENSG00000156398	10
2100341	ENSG00000156411	14
1410192	ENSG00000156414	14
5570053	ENSG00000156453	5
5570348	ENSG00000156463	5
520681	ENSG00000156467	
5050037	ENSG00000156469	8
60128	ENSG00000156471	8
6020523	ENSG00000156475	5
6660554	ENSG00000156482	8
830711	ENSG00000156500	X
5870040	ENSG00000156502	
4610577	ENSG00000156504	X
870301	ENSG00000156510	10
1660196	ENSG00000156515	10
1940288	ENSG00000156521	10
2690349	ENSG00000156531	
4230292	ENSG00000156535	6
1740092	ENSG00000156564	6
630537	ENSG00000156574	10
2070170	ENSG00000156587	11
130670	ENSG00000156599	11
3450427	ENSG00000156603	11
1400309	ENSG00000156639	6
830553	ENSG00000156642	
5820064	ENSG00000156650	10
1010181	ENSG00000156671	
6130156	ENSG00000156675	
270170	ENSG00000156689	
1400008	ENSG00000156697	X
1500689	ENSG00000156709	X
60349	ENSG00000156711	6
2850646	ENSG00000156735	
3190521	ENSG00000156738	11
6040554	ENSG00000156787	8
2810167	ENSG00000156795	8
1410242	ENSG00000156802	8
1990079	ENSG00000156804	8
2480719	ENSG00000156831	8
6270619	ENSG00000156853	16
7570711	ENSG00000156858	16
3840343	ENSG00000156869	1
3310358	ENSG00000156873	16
270601	ENSG00000156875	1
4830291	ENSG00000156876	
3390424	ENSG00000156886	16
4850326	ENSG00000156920	X
670414	ENSG00000156925	X
2140538	ENSG00000156931	3
10692	ENSG00000156958	15
3840020	ENSG00000156966	2
1090047	ENSG00000156970	
1500491	ENSG00000156973	2
4640689	ENSG00000156976	3
3130138	ENSG00000156983	
6660195	ENSG00000156990	3
2690753	ENSG00000157014	3
770070	ENSG00000157064	1
2650129	ENSG00000157077	1
3520193	ENSG00000157087	
7560202	ENSG00000157106	16
5860064	ENSG00000157107	5
2510369	ENSG00000157110	8
5560408	ENSG00000157111	5
3420044	ENSG00000157152	3
1940128	ENSG00000157168	8
3120195	ENSG00000157181	1
5360653	ENSG00000157184	1
6100050	ENSG00000157191	1
2850403	ENSG00000157193	
3830372	ENSG00000157212	7
6480196	ENSG00000157216	1
1070133	ENSG00000157224	7
5090070	ENSG00000157227	14
3520066	ENSG00000157240	
1770360	ENSG00000157259	7
1770168	ENSG00000157303	9
2900561	ENSG00000157315	16
4220474	ENSG00000157343	6
4860064	ENSG00000157349	
7160292	ENSG00000157350	16
6180204	ENSG00000157353	16
60328	ENSG00000157368	16
1470017	ENSG00000157379	14
2230400	ENSG00000157388	3
3940630	ENSG00000157399	X
360128	ENSG00000157404	4
7550360	ENSG00000157423	
4150561	ENSG00000157426	4
2750543	ENSG00000157429	16
4220592	ENSG00000157445	3
6110468	ENSG00000157450	
7000494	ENSG00000157470	15
650379	ENSG00000157483	
5860554	ENSG00000157500	3
270176	ENSG00000157502	X
20154	ENSG00000157510	5
6350446	ENSG00000157514	X
7320437	ENSG00000157538	21
6220551	ENSG00000157540	
2190349	ENSG00000157551	
2570703	ENSG00000157554	21
4220605	ENSG00000157557	
1820279	ENSG00000157570	11
7200689	ENSG00000157578	21
1580402	ENSG00000157593	6
4610598	ENSG00000157600	X
1690066	ENSG00000157601	21
3460605	ENSG00000157617	
5870438	ENSG00000157625	X
6590333	ENSG00000157637	17
3290491	ENSG00000157653	9
7550523	ENSG00000157657	
5720131	ENSG00000157693	
5360338	ENSG00000157734	
2650138	ENSG00000157778	7
430324	ENSG00000157782	12
6510397	ENSG00000157796	4
3800397	ENSG00000157800	7
2750286	ENSG00000157823	15
2710605	ENSG00000157827	2
5360026	ENSG00000157833	
2750612	ENSG00000157837	12
1710717	ENSG00000157856	2
1430500	ENSG00000157869	
6520725	ENSG00000157873	1
7000553	ENSG00000157881	1
3170180	ENSG00000157890	15
50414	ENSG00000157895	12
5910301	ENSG00000157911	1
3850431	ENSG00000157916	1
2140164	ENSG00000157933	1
1410075	ENSG00000157954	
5860543	ENSG00000157965	
1030768	ENSG00000157978	1
4220692	ENSG00000157985	
610600	ENSG00000158006	1
4060292	ENSG00000158019	2
6660270	ENSG00000158042	11
6960687	ENSG00000158050	2
3370022	ENSG00000158062	1
3520220	ENSG00000158079	9
5310270	ENSG00000158089	2
3800544	ENSG00000158092	
6590709	ENSG00000158106	8
4260722	ENSG00000158109	1
610735	ENSG00000158113	
1740075	ENSG00000158122	9
5090274	ENSG00000158156	1
6020400	ENSG00000158158	2
3190441	ENSG00000158161	1
1990601	ENSG00000158163	
1740291	ENSG00000158164	X
2190047	ENSG00000158169	9
6940215	ENSG00000158186	3
4120215	ENSG00000158195	1
5050241	ENSG00000158201	18
6110575	ENSG00000158234	
4180324	ENSG00000158246	1
2100767	ENSG00000158270	18
1300220	ENSG00000158290	X
1300110	ENSG00000158292	
6550326	ENSG00000158296	20
6580433	ENSG00000158315	
1470762	ENSG00000158321	7
5270064	ENSG00000158352	X
290730	ENSG00000158373	6
4200451	ENSG00000158402	
2970019	ENSG00000158406	
7330047	ENSG00000158417	2
3450519	ENSG00000158423	X
2680564	ENSG00000158428	
5700523	ENSG00000158435	2
730402	ENSG00000158445	
4250753	ENSG00000158457	7
870039	ENSG00000158467	7
2060047	ENSG00000158470	
6400358	ENSG00000158473	1
870156	ENSG00000158477	1
4200608	ENSG00000158480	20
1500725	ENSG00000158481	1
6270202	ENSG00000158485	1
2680059	ENSG00000158486	16
5490403	ENSG00000158488	
3940438	ENSG00000158517	7
6250390	ENSG00000158526	X
5260307	ENSG00000158528	
2320279	ENSG00000158545	16
60403	ENSG00000158552	2
1010176	ENSG00000158555	11
3520762	ENSG00000158560	7
1470544	ENSG00000158571	X
4180768	ENSG00000158578	X
5220682	ENSG00000158604	
5670609	ENSG00000158615	1
2030386	ENSG00000158623	
6980725	ENSG00000158636	11
5900608	ENSG00000158639	
940709	ENSG00000158683	7
1580722	ENSG00000158691	6
2340180	ENSG00000158710	
4390064	ENSG00000158711	1
1340746	ENSG00000158715	1
1710674	ENSG00000158716	1
4280348	ENSG00000158717	16
5090156	ENSG00000158747	
4040465	ENSG00000158748	1
840187	ENSG00000158764	
50307	ENSG00000158769	
6280333	ENSG00000158773	1
450673	ENSG00000158792	16
1740280	ENSG00000158793	1
870364	ENSG00000158796	
3190138	ENSG00000158805	16
5900274	ENSG00000158813	X
5560725	ENSG00000158815	8
5090372	ENSG00000158825	1
2490259	ENSG00000158828	1
1030044	ENSG00000158850	1
4610670	ENSG00000158856	8
2710601	ENSG00000158863	8
430717	ENSG00000158864	1
4290746	ENSG00000158865	
6380020	ENSG00000158874	1
4260152	ENSG00000158882	
2030341	ENSG00000158887	
5050047	ENSG00000158941	8
1780482	ENSG00000158966	1
6770161	ENSG00000158985	
3390504	ENSG00000158987	5
7050450	ENSG00000159023	
160593	ENSG00000159055	21
4850632	ENSG00000159063	11
1340427	ENSG00000159069	9
7040162	ENSG00000159079	21
650020	ENSG00000159082	21
6280626	ENSG00000159086	
450397	ENSG00000159110	21
6180196	ENSG00000159111	17
2570291	ENSG00000159128	21
20544	ENSG00000159131	21
3180653	ENSG00000159140	21
990725	ENSG00000159147	21
1170349	ENSG00000159166	1
6370397	ENSG00000159176	1
1440341	ENSG00000159189	1
5870446	ENSG00000159199	17
2850551	ENSG00000159200	
4860458	ENSG00000159202	17
6520059	ENSG00000159210	17
3930424	ENSG00000159212	21
2320402	ENSG00000159214	1
4390438	ENSG00000159216	21
3060162	ENSG00000159228	21
5560543	ENSG00000159231	21
3440129	ENSG00000159239	
240156	ENSG00000159256	21
1510441	ENSG00000159263	21
6330400	ENSG00000159267	21
2850167	ENSG00000159307	22
7330070	ENSG00000159314	17
5550619	ENSG00000159322	15
7330379	ENSG00000159335	12
2650035	ENSG00000159339	1
6100767	ENSG00000159346	1
1230025	ENSG00000159348	1
7100326	ENSG00000159363	1
5360300	ENSG00000159374	2
580494	ENSG00000159377	1
1010487	ENSG00000159388	1
7150661	ENSG00000159399	2
7510491	ENSG00000159403	
580368	ENSG00000159409	1
2640273	ENSG00000159423	
670022	ENSG00000159433	
6100010	ENSG00000159445	1
4810370	ENSG00000159459	
1400672	ENSG00000159461	16
430523	ENSG00000159479	
7000465	ENSG00000159496	22
610670	ENSG00000159556	15
6510427	ENSG00000159579	16
4830494	ENSG00000159588	
70678	ENSG00000159592	1
6510619	ENSG00000159593	
7380273	ENSG00000159618	16
3310309	ENSG00000159625	16
3830398	ENSG00000159640	17
4810291	ENSG00000159648	
1090072	ENSG00000159658	1
6450619	ENSG00000159674	4
450072	ENSG00000159685	3
7510538	ENSG00000159692	4
3830128	ENSG00000159708	16
6770762	ENSG00000159713	16
3370093	ENSG00000159714	
6330377	ENSG00000159720	16
7160121	ENSG00000159723	16
1170471	ENSG00000159733	4
3140653	ENSG00000159761	16
4900307	ENSG00000159784	
4070215	ENSG00000159788	4
4060491	ENSG00000159792	16
7050484	ENSG00000159840	
620240	ENSG00000159842	17
6480554	ENSG00000159871	19
6940541	ENSG00000159873	22
270187	ENSG00000159882	19
6400670	ENSG00000159885	19
2190731	ENSG00000159899	9
1240332	ENSG00000159905	19
160176	ENSG00000159915	19
770482	ENSG00000159917	19
6060209	ENSG00000159921	
2340753	ENSG00000159958	22
2260128	ENSG00000160007	19
1990008	ENSG00000160013	
2750184	ENSG00000160014	19
50224	ENSG00000160049	
2630102	ENSG00000160050	
5270343	ENSG00000160051	1
4250044	ENSG00000160055	1
3370450	ENSG00000160058	1
3420427	ENSG00000160072	
1500768	ENSG00000160075	1
1410392	ENSG00000160087	
7040270	ENSG00000160094	1
3390739	ENSG00000160097	1
4900551	ENSG00000160111	19
1010692	ENSG00000160113	19
7550743	ENSG00000160131	X
4260259	ENSG00000160145	
2190097	ENSG00000160161	19
4200356	ENSG00000160172	
6060377	ENSG00000160179	21
7570484	ENSG00000160180	21
2480095	ENSG00000160183	
3830220	ENSG00000160185	
2140463	ENSG00000160190	21
830563	ENSG00000160191	
3930703	ENSG00000160193	21
4050192	ENSG00000160194	21
5420435	ENSG00000160199	21
1230047	ENSG00000160200	21
7610079	ENSG00000160207	
6480609	ENSG00000160208	21
5890131	ENSG00000160209	21
4200450	ENSG00000160211	X
1430187	ENSG00000160213	21
3850435	ENSG00000160216	
2970079	ENSG00000160218	21
6900286	ENSG00000160219	X
5050376	ENSG00000160221	21
5690603	ENSG00000160223	21
2000093	ENSG00000160224	21
3400164	ENSG00000160226	21
1010600	ENSG00000160233	21
3890373	ENSG00000160255	
2600519	ENSG00000160256	
2140735	ENSG00000160271	9
6200367	ENSG00000160282	21
1500390	ENSG00000160284	21
6450154	ENSG00000160285	21
2640368	ENSG00000160293	
110270	ENSG00000160294	21
2070220	ENSG00000160298	
1510014	ENSG00000160299	21
6520577	ENSG00000160305	
3850615	ENSG00000160310	21
610154	ENSG00000160318	
4200735	ENSG00000160323	
1990477	ENSG00000160325	9
3930408	ENSG00000160336	19
2470528	ENSG00000160345	
3850601	ENSG00000160352	19
6280100	ENSG00000160360	
4230603	ENSG00000160392	19
4260280	ENSG00000160401	9
4760164	ENSG00000160404	
3780608	ENSG00000160408	9
3800307	ENSG00000160410	19
2970324	ENSG00000160445	9
580204	ENSG00000160446	9
4730170	ENSG00000160447	9
1190164	ENSG00000160460	
2000110	ENSG00000160469	
2640112	ENSG00000160471	
2630152	ENSG00000160505	19
5260278	ENSG00000160539	9
5900435	ENSG00000160551	17
3890521	ENSG00000160570	19
4230035	ENSG00000160584	11
6270082	ENSG00000160588	11
1580465	ENSG00000160593	
1090286	ENSG00000160602	17
1430681	ENSG00000160606	17
2900731	ENSG00000160613	11
5270731	ENSG00000160633	19
7200373	ENSG00000160678	1
2690215	ENSG00000160679	1
3890400	ENSG00000160683	
5260315	ENSG00000160685	1
4290014	ENSG00000160688	1
6250019	ENSG00000160691	1
6220563	ENSG00000160695	11
5090537	ENSG00000160703	11
2900450	ENSG00000160710	1
5870685	ENSG00000160712	1
6330754	ENSG00000160714	
5720370	ENSG00000160716	
4260187	ENSG00000160741	1
7040554	ENSG00000160746	3
6900398	ENSG00000160752	1
670376	ENSG00000160753	1
4180132	ENSG00000160767	
6550367	ENSG00000160781	1
3940193	ENSG00000160783	1
4810615	ENSG00000160785	1
6020424	ENSG00000160789	1
6980075	ENSG00000160791	
4200743	ENSG00000160796	
1090468	ENSG00000160799	3
1240592	ENSG00000160813	
1820544	ENSG00000160818	
2360035	ENSG00000160856	1
6660240	ENSG00000160867	5
6040086	ENSG00000160870	7
3060612	ENSG00000160883	5
110739	ENSG00000160908	7
5560010	ENSG00000160917	7
4890270	ENSG00000160932	8
1190110	ENSG00000160948	8
6100630	ENSG00000160953	19
4250437	ENSG00000160957	8
2810687	ENSG00000160959	8
2750148	ENSG00000160961	19
3140408	ENSG00000160972	8
6400113	ENSG00000160991	7
1780379	ENSG00000160993	7
3610390	ENSG00000160999	7
1190148	ENSG00000161010	5
4260044	ENSG00000161011	
4060364	ENSG00000161013	5
3060477	ENSG00000161016	8
6770053	ENSG00000161021	5
7100546	ENSG00000161036	7
2120356	ENSG00000161040	7
2120603	ENSG00000161048	
2000292	ENSG00000161055	5
4230296	ENSG00000161057	7
6290307	ENSG00000161082	19
2900358	ENSG00000161091	19
3190139	ENSG00000161132	
2470681	ENSG00000161149	22
6330465	ENSG00000161179	22
1430576	ENSG00000161180	
1070612	ENSG00000161202	
840148	ENSG00000161203	
4560689	ENSG00000161204	3
4120598	ENSG00000161217	3
3370039	ENSG00000161243	
4810497	ENSG00000161249	19
5570546	ENSG00000161265	
5490593	ENSG00000161267	3
6400377	ENSG00000161277	19
5390138	ENSG00000161281	19
540603	ENSG00000161298	19
4150278	ENSG00000161326	
870669	ENSG00000161328	11
4830646	ENSG00000161381	
2000441	ENSG00000161395	17
6380411	ENSG00000161405	
1300678	ENSG00000161509	
2900056	ENSG00000161513	
520600	ENSG00000161526	
1190327	ENSG00000161533	17
6130747	ENSG00000161542	17
7100731	ENSG00000161544	17
3940414	ENSG00000161547	17
6660487	ENSG00000161551	
6180678	ENSG00000161558	19
7570408	ENSG00000161570	
6330338	ENSG00000161638	12
2680136	ENSG00000161640	19
20170	ENSG00000161642	12
2450707	ENSG00000161643	
6650711	ENSG00000161647	17
1690632	ENSG00000161653	17
3460491	ENSG00000161654	17
2320152	ENSG00000161664	17
2510717	ENSG00000161671	19
2650092	ENSG00000161677	
2900730	ENSG00000161681	19
5310010	ENSG00000161682	
6510162	ENSG00000161692	17
7380241	ENSG00000161714	17
150551	ENSG00000161791	
2190010	ENSG00000161800	
2650504	ENSG00000161813	12
20470	ENSG00000161835	12
7560328	ENSG00000161847	
5910349	ENSG00000161888	
4780446	ENSG00000161904	6
5220278	ENSG00000161905	
2070369	ENSG00000161911	6
2000553	ENSG00000161912	6
6100196	ENSG00000161914	19
7560075	ENSG00000161920	17
6280332	ENSG00000161921	17
5890678	ENSG00000161929	17
4860753	ENSG00000161944	17
2140040	ENSG00000161955	17
870709	ENSG00000161956	17
5900025	ENSG00000161958	17
2850746	ENSG00000161973	
7000703	ENSG00000161980	16
4760450	ENSG00000161981	16
5700431	ENSG00000161996	16
6450487	ENSG00000162004	16
6560725	ENSG00000162062	16
3130541	ENSG00000162063	
3120161	ENSG00000162065	
6110280	ENSG00000162066	
7560376	ENSG00000162069	
3460132	ENSG00000162073	16
4920162	ENSG00000162076	16
4590438	ENSG00000162078	
7560129	ENSG00000162086	16
3060100	ENSG00000162104	16
1570326	ENSG00000162129	11
5910192	ENSG00000162139	
6940152	ENSG00000162144	
6770270	ENSG00000162174	11
6290068	ENSG00000162191	11
3400349	ENSG00000162222	
7650025	ENSG00000162227	11
5490356	ENSG00000162231	11
5090068	ENSG00000162236	11
4180239	ENSG00000162241	11
4780433	ENSG00000162244	3
6220025	ENSG00000162267	3
1450370	ENSG00000162290	
6280278	ENSG00000162298	
4670121	ENSG00000162300	11
6060433	ENSG00000162302	11
630066	ENSG00000162337	
5890487	ENSG00000162341	11
3170270	ENSG00000162366	1
2030746	ENSG00000162367	1
2640551	ENSG00000162368	1
2140059	ENSG00000162373	1
2810022	ENSG00000162377	1
7400296	ENSG00000162378	1
290669	ENSG00000162383	1
5720414	ENSG00000162384	
1050253	ENSG00000162390	1
3780577	ENSG00000162391	
3400170	ENSG00000162396	1
4900471	ENSG00000162398	
830634	ENSG00000162402	
7050575	ENSG00000162407	
6220196	ENSG00000162408	
1240386	ENSG00000162413	
6280093	ENSG00000162415	
380468	ENSG00000162419	1
1340711	ENSG00000162426	
1780402	ENSG00000162430	1
1940563	ENSG00000162433	
1740543	ENSG00000162434	1
6370039	ENSG00000162437	1
1300136	ENSG00000162441	1
3850112	ENSG00000162444	1
110390	ENSG00000162461	1
70484	ENSG00000162482	
5260390	ENSG00000162490	1
7040670	ENSG00000162496	1
1400142	ENSG00000162510	
5360376	ENSG00000162511	1
1990551	ENSG00000162512	
6180670	ENSG00000162517	1
5220452	ENSG00000162520	1
4560646	ENSG00000162521	1
1570064	ENSG00000162522	1
6620093	ENSG00000162526	
430170	ENSG00000162542	1
5960228	ENSG00000162543	1
4060008	ENSG00000162545	1
5700070	ENSG00000162551	1
3140161	ENSG00000162571	1
150059	ENSG00000162572	1
5570372	ENSG00000162576	
1570564	ENSG00000162585	
6650722	ENSG00000162594	
7210477	ENSG00000162598	
2320047	ENSG00000162599	1
1260347	ENSG00000162600	
290524	ENSG00000162601	
10386	ENSG00000162604	
1170689	ENSG00000162607	1
20201	ENSG00000162613	1
2750187	ENSG00000162614	1
5420528	ENSG00000162616	1
3190161	ENSG00000162620	
4010343	ENSG00000162623	1
3850593	ENSG00000162627	
4590008	ENSG00000162630	1
6940053	ENSG00000162631	
5490184	ENSG00000162636	1
1710242	ENSG00000162639	1
990167	ENSG00000162642	1
5560730	ENSG00000162643	1
1940162	ENSG00000162645	1
1980524	ENSG00000162654	1
3830370	ENSG00000162664	1
4120379	ENSG00000162676	1
7000672	ENSG00000162688	1
2900390	ENSG00000162692	
2630215	ENSG00000162694	1
3120402	ENSG00000162695	1
20142	ENSG00000162704	1
3420154	ENSG00000162711	1
5890138	ENSG00000162722	1
3940307	ENSG00000162723	
5390273	ENSG00000162729	1
3610228	ENSG00000162734	1
2750025	ENSG00000162735	1
7210719	ENSG00000162736	1
4070626	ENSG00000162738	1
7200743	ENSG00000162739	
7150019	ENSG00000162745	1
4730204	ENSG00000162746	1
1450139	ENSG00000162747	1
7160402	ENSG00000162755	
6350427	ENSG00000162757	1
6960754	ENSG00000162769	1
4780128	ENSG00000162772	
6020327	ENSG00000162777	1
650241	ENSG00000162783	1
580661	ENSG00000162804	
5360039	ENSG00000162813	1
770564	ENSG00000162817	1
4390014	ENSG00000162819	1
7150603	ENSG00000162849	
5270296	ENSG00000162851	
6650121	ENSG00000162852	1
520598	ENSG00000162869	2
7380452	ENSG00000162873	1
5870497	ENSG00000162877	1
4590561	ENSG00000162878	2
520053	ENSG00000162881	2
4070086	ENSG00000162882	2
160376	ENSG00000162885	1
4290201	ENSG00000162892	1
5270520	ENSG00000162894	1
50600	ENSG00000162896	1
70646	ENSG00000162909	1
7210725	ENSG00000162910	
2030358	ENSG00000162923	1
2230592	ENSG00000162924	2
4810008	ENSG00000162928	2
4260609	ENSG00000162929	
6350682	ENSG00000162931	
1090722	ENSG00000162944	2
6770528	ENSG00000162946	1
450750	ENSG00000162949	2
5090181	ENSG00000162961	
5690349	ENSG00000162971	2
4120377	ENSG00000162972	2
7000382	ENSG00000162976	2
2630209	ENSG00000162980	
7610392	ENSG00000162994	2
7510360	ENSG00000162997	
990114	ENSG00000163001	2
4850521	ENSG00000163002	2
6960189	ENSG00000163006	2
1740500	ENSG00000163009	
1580059	ENSG00000163013	
4610431	ENSG00000163017	2
6100154	ENSG00000163026	2
3460091	ENSG00000163029	2
6220180	ENSG00000163050	1
4850703	ENSG00000163053	
380152	ENSG00000163067	
1190162	ENSG00000163069	
2490215	ENSG00000163071	4
7210706	ENSG00000163082	2
50446	ENSG00000163083	2
6960487	ENSG00000163093	2
6280053	ENSG00000163104	4
1070482	ENSG00000163106	
6040608	ENSG00000163110	
6220494	ENSG00000163121	
3520195	ENSG00000163126	2
6330484	ENSG00000163131	1
4390372	ENSG00000163141	1
5050370	ENSG00000163154	1
3390273	ENSG00000163155	1
7650735	ENSG00000163159	1
6840040	ENSG00000163161	2
990735	ENSG00000163162	2
4070289	ENSG00000163166	2
6520576	ENSG00000163170	
2070669	ENSG00000163171	2
110682	ENSG00000163191	1
730180	ENSG00000163214	2
3850148	ENSG00000163219	2
5390220	ENSG00000163220	
1410221	ENSG00000163221	1
3420296	ENSG00000163235	2
1410398	ENSG00000163249	2
4890102	ENSG00000163251	2
5890707	ENSG00000163257	4
6510014	ENSG00000163263	1
7550639	ENSG00000163281	4
6960019	ENSG00000163291	4
160703	ENSG00000163293	4
10685	ENSG00000163297	4
4640753	ENSG00000163319	
3370687	ENSG00000163320	3
4210538	ENSG00000163328	2
1340022	ENSG00000163344	1
6650605	ENSG00000163346	1
5900474	ENSG00000163348	
4480333	ENSG00000163349	1
5860553	ENSG00000163354	1
4640259	ENSG00000163357	1
6250192	ENSG00000163359	2
2350209	ENSG00000163374	1
6370523	ENSG00000163376	3
2480440	ENSG00000163378	
1850561	ENSG00000163380	3
1570725	ENSG00000163382	
3850161	ENSG00000163389	3
4480017	ENSG00000163393	
4210095	ENSG00000163399	
6560093	ENSG00000163406	
3390221	ENSG00000163412	
1030463	ENSG00000163421	3
2650220	ENSG00000163430	
6760246	ENSG00000163431	1
1510300	ENSG00000163435	1
670189	ENSG00000163449	2
3400538	ENSG00000163453	
4850593	ENSG00000163462	1
6110605	ENSG00000163463	1
3440669	ENSG00000163464	2
7560162	ENSG00000163466	2
2940154	ENSG00000163467	1
5270717	ENSG00000163468	1
520195	ENSG00000163472	
2710370	ENSG00000163479	
1500477	ENSG00000163481	2
6420161	ENSG00000163482	2
4060519	ENSG00000163485	
4860220	ENSG00000163486	
3360082	ENSG00000163492	2
130598	ENSG00000163507	
7320372	ENSG00000163508	3
5490348	ENSG00000163512	3
5490070	ENSG00000163513	
580598	ENSG00000163516	2
7560010	ENSG00000163517	3
270338	ENSG00000163519	3
7330292	ENSG00000163520	3
2490360	ENSG00000163521	2
1030674	ENSG00000163527	
3780672	ENSG00000163531	1
6380301	ENSG00000163534	
3520754	ENSG00000163535	2
520240	ENSG00000163536	
6350370	ENSG00000163539	3
4150142	ENSG00000163541	2
840356	ENSG00000163545	
4060075	ENSG00000163554	1
6290270	ENSG00000163563	
7000270	ENSG00000163564	1
3870594	ENSG00000163565	
1260270	ENSG00000163568	1
7560592	ENSG00000163577	
1510743	ENSG00000163584	
4780187	ENSG00000163590	
7320541	ENSG00000163596	2
6400333	ENSG00000163599	2
2070037	ENSG00000163600	2
840554	ENSG00000163602	3
5090167	ENSG00000163605	
4280523	ENSG00000163606	
6620176	ENSG00000163607	
7550280	ENSG00000163608	
3390564	ENSG00000163611	
3140689	ENSG00000163617	
5860010	ENSG00000163624	4
5220538	ENSG00000163625	4
4670707	ENSG00000163626	4
3060609	ENSG00000163629	
5870113	ENSG00000163634	3
4280576	ENSG00000163635	3
990184	ENSG00000163636	3
1570168	ENSG00000163637	3
6760546	ENSG00000163659	3
6280524	ENSG00000163660	3
3460682	ENSG00000163661	
7550242	ENSG00000163666	3
270243	ENSG00000163681	3
4640095	ENSG00000163682	4
6900301	ENSG00000163683	4
5340474	ENSG00000163684	3
2690402	ENSG00000163686	3
1450110	ENSG00000163701	3
3450228	ENSG00000163702	3
3400619	ENSG00000163703	3
4070180	ENSG00000163704	3
4810445	ENSG00000163710	3
6480577	ENSG00000163714	
2470068	ENSG00000163719	
270403	ENSG00000163728	
6100162	ENSG00000163734	4
540377	ENSG00000163735	
2230563	ENSG00000163736	4
3610328	ENSG00000163737	4
5310161	ENSG00000163738	4
3400292	ENSG00000163739	4
270445	ENSG00000163743	4
4670338	ENSG00000163746	
2340743	ENSG00000163751	3
