Probe	Ensembl
50340	ENSG00000107829
50344	ENSG00000107833
50345	ENSG00000198408
50347	ENSG00000120049
50348	ENSG00000120029
50350	ENSG00000166189
50354	ENSG00000198728
50355	ENSG00000148840
50356	ENSG00000166197
50357	ENSG00000119915
50359	ENSG00000107862
50361	ENSG00000077150
50362	ENSG00000059915
50363	ENSG00000107872
50364	ENSG00000107874
50367	ENSG00000120055
50368	ENSG00000138111
50370	ENSG00000138107
50371	ENSG00000107882
50375	ENSG00000171206
50376	ENSG00000138175
50377	ENSG00000156398
50378	ENSG00000166272
50380	ENSG00000148795
56529	ENSG00000166275
57796	ENSG00000214435
50388	ENSG00000148842
50389	ENSG00000076685
50395	ENSG00000156374
50397	ENSG00000148835
50398	ENSG00000173915
50400	ENSG00000148843
50401	ENSG00000138172
50403	ENSG00000185933
50406	ENSG00000107954
50408	ENSG00000107957
50410	ENSG00000260461
50411	ENSG00000107960
50412	ENSG00000065613
50414	ENSG00000065618
50416	ENSG00000156384
50419	ENSG00000148834
50421	ENSG00000065621
50422	ENSG00000148841
50426	ENSG00000120051
50430	ENSG00000156395
50452	ENSG00000108039
50455	ENSG00000148700
50458	ENSG00000119950
50461	ENSG00000119953
50465	ENSG00000138166
50467	ENSG00000108055
50471	ENSG00000203867
50476	ENSG00000150593
50479	ENSG00000108061
50482	ENSG00000150594
50487	ENSG00000119927
50490	ENSG00000197142
50492	ENSG00000023041
50493	ENSG00000151532
50499	ENSG00000148737
50506	ENSG00000165806
50510	ENSG00000198924
50511	ENSG00000196865
50513	ENSG00000043591
50516	ENSG00000165813
50518	ENSG00000095627
50521	ENSG00000169129
50523	ENSG00000099204
50529	ENSG00000151553
50531	ENSG00000165832
50545	ENSG00000165863
50552	ENSG00000187164
50560	ENSG00000165646
50561	ENSG00000165650
50569	ENSG00000107560
50573	ENSG00000165669
50581	ENSG00000151893
50587	ENSG00000188613
50588	ENSG00000107581
50592	ENSG00000183605
50593	ENSG00000165672
50594	ENSG00000198873
50599	ENSG00000148908
50600	ENSG00000151923
50603	ENSG00000151929
50605	ENSG00000198825
50607	ENSG00000197771
50608	ENSG00000107651
50619	ENSG00000120008
50624	ENSG00000066468
50628	ENSG00000107669
50631	ENSG00000107672
50635	ENSG00000107679
50638	ENSG00000166033
56967	ENSG00000138161
50644	ENSG00000255624
50646	ENSG00000119965
50647	ENSG00000179988
50648	ENSG00000095574
50649	ENSG00000196177
50652	ENSG00000154473
50666	ENSG00000182022
50667	ENSG00000065154
50670	ENSG00000107902
57558	ENSG00000189319
56843	ENSG00000203791
50677	ENSG00000165660
50682	ENSG00000019995
50684	ENSG00000175029
50694	ENSG00000107938
50697	ENSG00000188690
50699	ENSG00000107949
50700	ENSG00000089876
50703	ENSG00000203780
50706	ENSG00000148848
50713	ENSG00000150760
50722	ENSG00000132334
50725	ENSG00000148773
50730	ENSG00000170430
50740	ENSG00000108010
50749	ENSG00000175470
50750	ENSG00000176171
50751	ENSG00000188385
50753	ENSG00000151640
50754	ENSG00000165752
50755	ENSG00000148814
50756	ENSG00000171813
50759	ENSG00000180066
50762	ENSG00000068383
50765	ENSG00000171811
50773	ENSG00000171798
50774	ENSG00000171794
50775	ENSG00000151650
50778	ENSG00000151651
50779	ENSG00000130640
50781	ENSG00000198546
50782	ENSG00000130643
56527	ENSG00000165828
50786	ENSG00000148803
50787	ENSG00000127884
58146	ENSG00000148832
57414	ENSG00000148824
50793	ENSG00000203772
50796	ENSG00000130649
7	ENSG00000177951
8	ENSG00000188076
9	ENSG00000177947
12	ENSG00000177963
13	ENSG00000142082
14	ENSG00000185627
15	ENSG00000174885
17	ENSG00000142102
18	ENSG00000206013
20	ENSG00000185201
56707	ENSG00000185885
24	ENSG00000142089
29	ENSG00000182272
30	ENSG00000184363
31	ENSG00000185187
32	ENSG00000185101
34	ENSG00000174915
36	ENSG00000023191
38	ENSG00000174775
39	ENSG00000161328
40	ENSG00000185522
42	ENSG00000099849
46	ENSG00000070047
47	ENSG00000185507
48	ENSG00000099834
49	ENSG00000070031
50	ENSG00000069696
51	ENSG00000177030
56625	ENSG00000177042
53	ENSG00000177106
56	ENSG00000177156
57	ENSG00000177225
57449	ENSG00000177236
58	ENSG00000255284
61	ENSG00000184524
62	ENSG00000177542
63	ENSG00000177595
64	ENSG00000177600
66	ENSG00000177666
68	ENSG00000177685
69	ENSG00000177697
70	ENSG00000177700
71	ENSG00000214063
73	ENSG00000177830
74	ENSG00000183020
77	ENSG00000184956
81	ENSG00000117983
83	ENSG00000078902
86	ENSG00000174672
87	ENSG00000182208
88	ENSG00000184545
90	ENSG00000205869
101	ENSG00000244242
57966	ENSG00000117984
111	ENSG00000130598
112	ENSG00000130592
117	ENSG00000130595
119	ENSG00000214026
57217	ENSG00000167244
132	ENSG00000183734
133	ENSG00000110665
134	ENSG00000064201
139	ENSG00000110651
140	ENSG00000184281
141	ENSG00000070985
143	ENSG00000053918
144	ENSG00000269821
148	ENSG00000129757
149	ENSG00000254827
150	ENSG00000110628
151	ENSG00000181649
56923	ENSG00000205531
155	ENSG00000110619
159	ENSG00000021762
164	ENSG00000184350
168	ENSG00000005801
186	ENSG00000129749
187	ENSG00000110713
191	ENSG00000148985
193	ENSG00000177105
195	ENSG00000167323
204	ENSG00000167325
217	ENSG00000132109
221	ENSG00000181963
223	ENSG00000196778
229	ENSG00000167333
274	ENSG00000244734
275	ENSG00000223609
56778	ENSG00000196565
56609	ENSG00000175518
57981	ENSG00000121236
57565	ENSG00000258659
314	ENSG00000132274
318	ENSG00000181074
313	ENSG00000132256
346	ENSG00000180878
347	ENSG00000051009
348	ENSG00000132259
350	ENSG00000170955
352	ENSG00000166311
353	ENSG00000166313
354	ENSG00000110169
355	ENSG00000110171
356	ENSG00000132254
58039	ENSG00000132286
360	ENSG00000179532
361	ENSG00000132275
363	ENSG00000166333
364	ENSG00000166337
366	ENSG00000166340
368	ENSG00000166341
371	ENSG00000158042
384	ENSG00000149054
392	ENSG00000183801
393	ENSG00000166387
395	ENSG00000166394
410	ENSG00000175390
413	ENSG00000166402
416	ENSG00000166405
419	ENSG00000130413
421	ENSG00000166436
56949	ENSG00000212607
56823	ENSG00000166441
426	ENSG00000166444
431	ENSG00000166452
435	ENSG00000175348
437	ENSG00000175352
439	ENSG00000175356
442	ENSG00000184014
444	ENSG00000166471
446	ENSG00000205339
450	ENSG00000166478
451	ENSG00000166483
457	ENSG00000133789
461	ENSG00000133812
468	ENSG00000148926
469	ENSG00000133805
472	ENSG00000110315
473	ENSG00000177112
474	ENSG00000133800
58051	ENSG00000072952
477	ENSG00000198730
479	ENSG00000110321
482	ENSG00000236287
57418	ENSG00000254598
496	ENSG00000170242
498	ENSG00000050165
502	ENSG00000133816
504	ENSG00000133808
507	ENSG00000197702
520	ENSG00000133794
522	ENSG00000148925
527	ENSG00000197601
538	ENSG00000152268
543	ENSG00000129083
57483	ENSG00000129084
547	ENSG00000152270
549	ENSG00000186104
554	ENSG00000188487
561	ENSG00000110693
566	ENSG00000110696
567	ENSG00000166689
578	ENSG00000011405
582	ENSG00000070081
586	ENSG00000187486
595	ENSG00000129158
57456	ENSG00000129167
598	ENSG00000166788
617	ENSG00000110756
618	ENSG00000110768
620	ENSG00000134333
622	ENSG00000166796
624	ENSG00000166800
57495	ENSG00000256464
625	ENSG00000074319
629	ENSG00000151116
632	ENSG00000179119
634	ENSG00000151117
635	ENSG00000179057
649	ENSG00000177054
652	ENSG00000129173
655	ENSG00000166833
667	ENSG00000109854
668	ENSG00000185238
679	ENSG00000171714
686	ENSG00000183161
688	ENSG00000148935
691	ENSG00000198168
723	ENSG00000109881
724	ENSG00000205213
727	ENSG00000148943
737	ENSG00000121621
739	ENSG00000169519
763	ENSG00000152219
765	ENSG00000066382
773	ENSG00000170946
776	ENSG00000109911
780	ENSG00000007372
792	ENSG00000149100
795	ENSG00000135378
796	ENSG00000060749
798	ENSG00000121690
799	ENSG00000176148
801	ENSG00000176102
807	ENSG00000110422
814	ENSG00000085063
815	ENSG00000110429
822	ENSG00000135363
824	ENSG00000135387
825	ENSG00000135372
826	ENSG00000166016
831	ENSG00000121691
838	ENSG00000110435
842	ENSG00000026508
853	ENSG00000166326
858	ENSG00000179241
863	ENSG00000196559
864	ENSG00000110442
865	ENSG00000135362
870	ENSG00000166349
872	ENSG00000166352
905	ENSG00000166181
908	ENSG00000052841
914	ENSG00000149084
56992	ENSG00000213693
921	ENSG00000166199
57410	ENSG00000254409
928	ENSG00000110455
930	ENSG00000151348
934	ENSG00000085117
940	ENSG00000157570
941	ENSG00000175274
943	ENSG00000019485
960	ENSG00000181830
962	ENSG00000121671
963	ENSG00000121653
965	ENSG00000234776
966	ENSG00000121680
967	ENSG00000165905
968	ENSG00000135365
977	ENSG00000149091
979	ENSG00000110492
981	ENSG00000110497
984	ENSG00000180423
985	ENSG00000175224
986	ENSG00000175220
987	ENSG00000175213
989	ENSG00000175216
995	ENSG00000149179
997	ENSG00000149182
999	ENSG00000165912
1002	ENSG00000134574
1004	ENSG00000134575
1005	ENSG00000025434
1006	ENSG00000110514
1008	ENSG00000134571
1009	ENSG00000066336
1013	ENSG00000165915
1014	ENSG00000165916
1015	ENSG00000165917
1017	ENSG00000149187
57944	ENSG00000110536
1021	ENSG00000213619
1023	ENSG00000123444
1027	ENSG00000172247
1029	ENSG00000109919
1030	ENSG00000165923
1031	ENSG00000109920
1034	ENSG00000030066
1038	ENSG00000149177
1250	ENSG00000149115
1252	ENSG00000149136
57434	ENSG00000134802
1262	ENSG00000186907
1264	ENSG00000149150
1266	ENSG00000134809
1267	ENSG00000214872
1268	ENSG00000156587
1270	ENSG00000149131
1273	ENSG00000166793
1274	ENSG00000172409
1275	ENSG00000156599
1276	ENSG00000156603
56935	ENSG00000211450
1282	ENSG00000233436
1283	ENSG00000198561
1315	ENSG00000110031
56719	ENSG00000186660
1319	ENSG00000242689
1325	ENSG00000156689
1336	ENSG00000189057
1339	ENSG00000166801
1340	ENSG00000110042
1341	ENSG00000197629
1364	ENSG00000110048
1367	ENSG00000166889
1371	ENSG00000166900
1377	ENSG00000166902
1378	ENSG00000134812
1379	ENSG00000134827
1383	ENSG00000149516
1385	ENSG00000149534
1387	ENSG00000110077
1389	ENSG00000110079
56537	ENSG00000166927
1392	ENSG00000166928
1394	ENSG00000156738
1405	ENSG00000110104
1406	ENSG00000183134
1407	ENSG00000149506
1408	ENSG00000110107
1411	ENSG00000110108
1413	ENSG00000006118
1414	ENSG00000110446
1415	ENSG00000013725
1418	ENSG00000110448
1419	ENSG00000167987
1424	ENSG00000167992
1425	ENSG00000167986
1426	ENSG00000149476
1427	ENSG00000162144
1428	ENSG00000149483
1429	ENSG00000187049
1430	ENSG00000149532
57501	ENSG00000167985
1434	ENSG00000162148
1443	ENSG00000134780
1445	ENSG00000124920
1447	ENSG00000134825
56561	ENSG00000168496
1451	ENSG00000149485
1450	ENSG00000134824
1454	ENSG00000221968
1455	ENSG00000167994
1457	ENSG00000167995
1458	ENSG00000167996
1463	ENSG00000149503
1473	ENSG00000162174
1479	ENSG00000124942
57457	ENSG00000149016
1486	ENSG00000149480
1487	ENSG00000149499
1489	ENSG00000149489
1490	ENSG00000149541
1491	ENSG00000089597
1492	ENSG00000185085
1495	ENSG00000214756
57454	ENSG00000162194
1497	ENSG00000204922
1498	ENSG00000162191
57149	ENSG00000168000
57150	ENSG00000214753
1504	ENSG00000162222
1505	ENSG00000185670
1506	ENSG00000168002
1508	ENSG00000162227
1509	ENSG00000168569
1511	ENSG00000185475
1512	ENSG00000162231
1513	ENSG00000162236
1518	ENSG00000133316
1520	ENSG00000255717
1530	ENSG00000168003
1546	ENSG00000168004
1547	ENSG00000133317
1548	ENSG00000133321
1549	ENSG00000133328
1550	ENSG00000176485
1552	ENSG00000184743
1554	ENSG00000133318
1555	ENSG00000188070
1558	ENSG00000168005
1560	ENSG00000072518
1562	ENSG00000167771
1563	ENSG00000110583
56617	ENSG00000176340
1567	ENSG00000167770
1568	ENSG00000133315
1571	ENSG00000126500
1573	ENSG00000168439
1574	ENSG00000149781
1575	ENSG00000149743
1576	ENSG00000149761
1578	ENSG00000110011
1579	ENSG00000173511
1580	ENSG00000173486
1584	ENSG00000149782
1585	ENSG00000002330
1586	ENSG00000173264
1591	ENSG00000173153
1592	ENSG00000173113
1593	ENSG00000126432
1595	ENSG00000168071
1596	ENSG00000162302
1606	ENSG00000110076
1609	ENSG00000068831
1610	ENSG00000068976
1611	ENSG00000168066
1614	ENSG00000168067
1615	ENSG00000133895
1616	ENSG00000171219
1617	ENSG00000110047
1624	ENSG00000110046
1625	ENSG00000068971
1626	ENSG00000149735
1627	ENSG00000168070
1628	ENSG00000168062
56981	ENSG00000213465
57837	ENSG00000110025
1631	ENSG00000168061
1632	ENSG00000168060
1634	ENSG00000146670
1635	ENSG00000162300
1637	ENSG00000149823
1639	ENSG00000149809
1640	ENSG00000174276
1642	ENSG00000149806
1644	ENSG00000149792
1643	ENSG00000162298
1648	ENSG00000204710
1652	ENSG00000014216
1653	ENSG00000197847
1654	ENSG00000014138
1655	ENSG00000149798
1656	ENSG00000133884
1657	ENSG00000173825
1659	ENSG00000162241
1660	ENSG00000126391
1661	ENSG00000245532
1664	ENSG00000251562
1666	ENSG00000142186
1667	ENSG00000168056
1669	ENSG00000173465
1670	ENSG00000176973
1671	ENSG00000173442
1673	ENSG00000173338
1674	ENSG00000173327
1675	ENSG00000197136
1677	ENSG00000213445
1679	ENSG00000173039
1681	ENSG00000172977
1682	ENSG00000172922
1685	ENSG00000254470
1690	ENSG00000172757
1691	ENSG00000172803
1692	ENSG00000172732
1693	ENSG00000172638
1694	ENSG00000172543
1695	ENSG00000172500
1696	ENSG00000175602
1697	ENSG00000175592
1698	ENSG00000175573
1699	ENSG00000175550
1700	ENSG00000175513
1701	ENSG00000175467
1703	ENSG00000175376
1704	ENSG00000175334
1706	ENSG00000175294
1708	ENSG00000087365
1712	ENSG00000175115
1715	ENSG00000174996
1719	ENSG00000174903
1722	ENSG00000174871
1723	ENSG00000174851
1726	ENSG00000174807
1727	ENSG00000174791
1729	ENSG00000174744
1730	ENSG00000174684
1732	ENSG00000174669
1738	ENSG00000174547
1740	ENSG00000174516
57435	ENSG00000254986
57490	ENSG00000174483
1745	ENSG00000174165
1747	ENSG00000248746
1749	ENSG00000174080
1751	ENSG00000173992
57182	ENSG00000239306
56597	ENSG00000248643
57547	ENSG00000173933
1756	ENSG00000173914
1758	ENSG00000173898
56594	ENSG00000173715
1763	ENSG00000173653
1765	ENSG00000173621
1764	ENSG00000173599
1771	ENSG00000173156
1772	ENSG00000173120
1775	ENSG00000173020
1776	ENSG00000172932
1777	ENSG00000172830
56608	ENSG00000175482
57497	ENSG00000175505
1782	ENSG00000172613
1785	ENSG00000175463
1784	ENSG00000172531
1787	ENSG00000172508
1788	ENSG00000175634
1790	ENSG00000213402
1791	ENSG00000172725
1792	ENSG00000175514
1793	ENSG00000175544
1796	ENSG00000172663
1797	ENSG00000110711
1798	ENSG00000110697
1799	ENSG00000167797
1802	ENSG00000084207
1805	ENSG00000167792
1808	ENSG00000167799
1810	ENSG00000132744
1812	ENSG00000132746
1831	ENSG00000110057
1832	ENSG00000006534
1834	ENSG00000110717
1836	ENSG00000110719
57437	ENSG00000255031
1838	ENSG00000110721
1840	ENSG00000110066
1841	ENSG00000171067
1842	ENSG00000162337
1843	ENSG00000110075
1850	ENSG00000132749
1851	ENSG00000110090
1853	ENSG00000197345
1854	ENSG00000132740
1861	ENSG00000162341
1866	ENSG00000172927
1874	ENSG00000110092
1875	ENSG00000149716
1889	ENSG00000168040
1891	ENSG00000131626
1899	ENSG00000085733
1909	ENSG00000172893
1911	ENSG00000172890
1915	ENSG00000254997
1945	ENSG00000137522
1947	ENSG00000137496
1948	ENSG00000137497
1954	ENSG00000149357
1953	ENSG00000184154
1956	ENSG00000110200
1957	ENSG00000110203
1963	ENSG00000165457
1964	ENSG00000165458
1968	ENSG00000162129
1976	ENSG00000186642
1981	ENSG00000186635
56717	ENSG00000214530
1988	ENSG00000168010
1989	ENSG00000137478
1994	ENSG00000175591
1997	ENSG00000171631
1999	ENSG00000110237
2001	ENSG00000054967
2003	ENSG00000054965
2008	ENSG00000021300
2010	ENSG00000175582
2013	ENSG00000175581
2016	ENSG00000181924
2017	ENSG00000175575
2021	ENSG00000187726
2023	ENSG00000175567
2026	ENSG00000175564
2027	ENSG00000168014
2029	ENSG00000214517
2034	ENSG00000165434
2039	ENSG00000175538
2043	ENSG00000175536
57428	ENSG00000254837
2045	ENSG00000077514
2054	ENSG00000166439
2056	ENSG00000166435
2060	ENSG00000118363
2062	ENSG00000162139
2073	ENSG00000137486
56928	ENSG00000207445
56921	ENSG00000149273
2079	ENSG00000149243
2080	ENSG00000158555
2082	ENSG00000149257
2084	ENSG00000171533
2091	ENSG00000062282
2095	ENSG00000198382
2103	ENSG00000085741
2110	ENSG00000158636
2116	ENSG00000137507
2124	ENSG00000078124
2128	ENSG00000149260
2130	ENSG00000137474
2133	ENSG00000149269
2135	ENSG00000074201
2137	ENSG00000178301
2139	ENSG00000048649
2145	ENSG00000087884
2150	ENSG00000149262
57585	ENSG00000151366
2158	ENSG00000159063
2160	ENSG00000246174
2161	ENSG00000188997
2162	ENSG00000118369
2163	ENSG00000033327
2167	ENSG00000137513
2171	ENSG00000149256
2198	ENSG00000137509
2201	ENSG00000165490
57423	ENSG00000137502
2212	ENSG00000165494
2216	ENSG00000137494
2220	ENSG00000137500
2223	ENSG00000150672
2238	ENSG00000171204
2239	ENSG00000171202
2240	ENSG00000137504
2242	ENSG00000137501
2247	ENSG00000073921
2252	ENSG00000074266
2255	ENSG00000149196
2257	ENSG00000149201
2260	ENSG00000151376
2263	ENSG00000150687
2268	ENSG00000174804
2271	ENSG00000166575
2286	ENSG00000123892
2288	ENSG00000109861
2340	ENSG00000077616
2341	ENSG00000110172
2365	ENSG00000180773
2371	ENSG00000166002
2375	ENSG00000166004
2390	ENSG00000182919
2380	ENSG00000166012
2391	ENSG00000042429
2400	ENSG00000110218
2404	ENSG00000123901
2406	ENSG00000020922
2409	ENSG00000168876
56773	ENSG00000134627
2416	ENSG00000166025
2419	ENSG00000150316
2420	ENSG00000186280
2426	ENSG00000180771
2427	ENSG00000149218
2429	ENSG00000149212
2433	ENSG00000077458
2434	ENSG00000166037
2435	ENSG00000256885
2436	ENSG00000087053
2439	ENSG00000184384
2441	ENSG00000149231
2442	ENSG00000183340
2465	ENSG00000165895
2469	ENSG00000170647
2472	ENSG00000137672
2477	ENSG00000110318
2486	ENSG00000023445
2487	ENSG00000110330
2488	ENSG00000152558
2496	ENSG00000118113
2501	ENSG00000196611
2510	ENSG00000137692
2511	ENSG00000187240
2522	ENSG00000170962
2530	ENSG00000196954
2531	ENSG00000137757
2532	ENSG00000137752
58081	ENSG00000204397
57446	ENSG00000255221
2546	ENSG00000170903
2547	ENSG00000182359
2548	ENSG00000149313
2559	ENSG00000152404
2561	ENSG00000137760
2571	ENSG00000110660
2573	ENSG00000179331
2574	ENSG00000166266
2577	ENSG00000075239
2578	ENSG00000149308
2579	ENSG00000149311
2582	ENSG00000166323
2584	ENSG00000178202
2585	ENSG00000110723
2586	ENSG00000178105
2603	ENSG00000149289
2604	ENSG00000137710
2606	ENSG00000137714
2607	ENSG00000137727
2613	ENSG00000196167
2616	ENSG00000110777
2626	ENSG00000204381
2627	ENSG00000170145
2630	ENSG00000137713
2632	ENSG00000086848
57459	ENSG00000255561
2637	ENSG00000137720
2643	ENSG00000150764
2647	ENSG00000150768
2651	ENSG00000150776
2652	ENSG00000150779
2655	ENSG00000150782
2658	ENSG00000197580
2662	ENSG00000150787
2676	ENSG00000149294
2680	ENSG00000149292
2682	ENSG00000170209
2686	ENSG00000166682
2689	ENSG00000086827
2697	ENSG00000048028
2701	ENSG00000149305
2702	ENSG00000166736
2703	ENSG00000109906
2708	ENSG00000180425
56602	ENSG00000076053
2711	ENSG00000076043
2720	ENSG00000182985
2739	ENSG00000137656
2742	ENSG00000109917
2747	ENSG00000118137
2749	ENSG00000160584
2758	ENSG00000168092
2759	ENSG00000149577
2760	ENSG00000149591
2761	ENSG00000160613
2762	ENSG00000167257
2764	ENSG00000186318
2766	ENSG00000110274
2768	ENSG00000177103
58080	ENSG00000137731
58079	ENSG00000137726
2775	ENSG00000137747
2776	ENSG00000110324
2780	ENSG00000177098
2781	ENSG00000149575
2782	ENSG00000160593
2784	ENSG00000160588
2785	ENSG00000149573
2786	ENSG00000198851
2788	ENSG00000167286
2789	ENSG00000160654
2790	ENSG00000110344
2792	ENSG00000167283
2796	ENSG00000118058
2799	ENSG00000149582
2800	ENSG00000118096
2802	ENSG00000095139
2804	ENSG00000019144
2810	ENSG00000110367
2814	ENSG00000160683
2816	ENSG00000186174
2818	ENSG00000110375
2825	ENSG00000186166
2829	ENSG00000118181
2830	ENSG00000196655
2832	ENSG00000137700
2834	ENSG00000149428
2835	ENSG00000160695
2836	ENSG00000256269
2837	ENSG00000188486
2838	ENSG00000172269
2839	ENSG00000172375
2840	ENSG00000172273
2843	ENSG00000160703
2844	ENSG00000172367
2845	ENSG00000248712
2846	ENSG00000110395
2848	ENSG00000076706
2850	ENSG00000173456
2865	ENSG00000110400
2874	ENSG00000184232
2875	ENSG00000137709
2877	ENSG00000181264
2878	ENSG00000196914
2880	ENSG00000149403
2885	ENSG00000154114
2886	ENSG00000109927
2889	ENSG00000109929
2892	ENSG00000137642
2907	ENSG00000154127
2909	ENSG00000109943
2910	ENSG00000109944
56821	ENSG00000200879
2918	ENSG00000109971
2922	ENSG00000166250
2931	ENSG00000023171
2936	ENSG00000166261
2956	ENSG00000110002
2987	ENSG00000154144
2988	ENSG00000110013
2990	ENSG00000064199
2991	ENSG00000154146
2993	ENSG00000019102
2994	ENSG00000149564
2996	ENSG00000120458
3001	ENSG00000154134
3002	ENSG00000154133
3007	ENSG00000149548
3008	ENSG00000134955
3009	ENSG00000203306
3010	ENSG00000150433
3018	ENSG00000149557
3020	ENSG00000149547
3023	ENSG00000134910
3024	ENSG00000149554
3032	ENSG00000198331
3033	ENSG00000110060
3040	ENSG00000064309
3046	ENSG00000165526
3048	ENSG00000197798
3051	ENSG00000182934
3052	ENSG00000110074
3055	ENSG00000150455
3058	ENSG00000110063
3059	ENSG00000110080
3060	ENSG00000149571
3075	ENSG00000134954
3080	ENSG00000151702
3085	ENSG00000174370
3087	ENSG00000134909
3095	ENSG00000151715
3096	ENSG00000170322
3097	ENSG00000170325
3103	ENSG00000084234
3106	ENSG00000149418
3107	ENSG00000196323
3112	ENSG00000134917
3120	ENSG00000120451
3146	ENSG00000080854
3151	ENSG00000166086
3153	ENSG00000151503
3156	ENSG00000151502
3157	ENSG00000151500
3158	ENSG00000151498
3159	ENSG00000166105
3161	ENSG00000149328
3162	ENSG00000109956
35456	ENSG00000226210
35460	ENSG00000120645
35465	ENSG00000111181
35468	ENSG00000010379
35471	ENSG00000073614
35472	ENSG00000120647
35473	ENSG00000139044
35474	ENSG00000171840
35480	ENSG00000060237
35482	ENSG00000002016
35484	ENSG00000082805
35490	ENSG00000171823
35489	ENSG00000111186
35492	ENSG00000006831
35494	ENSG00000151062
35498	ENSG00000151065
35499	ENSG00000151067
35514	ENSG00000004478
35518	ENSG00000053702
35517	ENSG00000111203
35520	ENSG00000111206
56586	ENSG00000171792
35523	ENSG00000078246
35529	ENSG00000011105
35538	ENSG00000130038
35541	ENSG00000111224
35549	ENSG00000118971
35550	ENSG00000078237
35554	ENSG00000047621
35555	ENSG00000111247
57884	ENSG00000010219
35559	ENSG00000111254
58089	ENSG00000139180
58154	ENSG00000151079
35572	ENSG00000130037
35579	ENSG00000047617
35581	ENSG00000110799
35584	ENSG00000010278
35587	ENSG00000008323
35588	ENSG00000067182
35590	ENSG00000111319
35591	ENSG00000111321
35596	ENSG00000139193
35597	ENSG00000139192
35598	ENSG00000139190
35600	ENSG00000111639
35601	ENSG00000010292
35607	ENSG00000010295
35609	ENSG00000111641
35610	ENSG00000111642
35613	ENSG00000184574
35614	ENSG00000111644
35615	ENSG00000111653
35616	ENSG00000219410
35617	ENSG00000126746
35618	ENSG00000139200
35621	ENSG00000111652
35623	ENSG00000089693
35624	ENSG00000159335
35625	ENSG00000089692
35627	ENSG00000010610
35628	ENSG00000250510
35630	ENSG00000110811
35631	ENSG00000111664
35633	ENSG00000111665
35634	ENSG00000111667
35635	ENSG00000111669
57208	ENSG00000240370
35636	ENSG00000111671
57330	ENSG00000248593
35638	ENSG00000010626
35640	ENSG00000111674
35641	ENSG00000111676
35642	ENSG00000111678
35644	ENSG00000111679
35648	ENSG00000215021
35650	ENSG00000126749
35652	ENSG00000111684
35653	ENSG00000182326
35656	ENSG00000159403
35657	ENSG00000139178
35658	ENSG00000205885
35660	ENSG00000139194
35662	ENSG00000139182
35664	ENSG00000139197
56629	ENSG00000177675
35669	ENSG00000177575
35676	ENSG00000198178
35681	ENSG00000173262
35693	ENSG00000065970
35694	ENSG00000171860
35695	ENSG00000089818
57949	ENSG00000111729
35720	ENSG00000205846
35723	ENSG00000166527
35725	ENSG00000166523
35729	ENSG00000111732
35734	ENSG00000166532
35739	ENSG00000166535
35741	ENSG00000003056
35742	ENSG00000139187
35746	ENSG00000214851
35748	ENSG00000175899
35751	ENSG00000256720
35752	ENSG00000126838
35769	ENSG00000111796
35774	ENSG00000069493
35778	ENSG00000184293
35779	ENSG00000110848
35781	ENSG00000150045
35782	ENSG00000110852
35785	ENSG00000188393
35788	ENSG00000172322
35789	ENSG00000165682
35790	ENSG00000256660
35792	ENSG00000197992
35794	ENSG00000150048
35797	ENSG00000172243
35798	ENSG00000173391
35799	ENSG00000165685
35800	ENSG00000139112
35802	ENSG00000134539
57470	ENSG00000213809
56683	ENSG00000255819
57462	ENSG00000205810
35812	ENSG00000134545
35813	ENSG00000180574
35816	ENSG00000256667
35817	ENSG00000111196
35818	ENSG00000060140
35819	ENSG00000060138
57473	ENSG00000255837
35825	ENSG00000111215
57482	ENSG00000212127
35854	ENSG00000197870
35864	ENSG00000139083
35865	ENSG00000121380
35867	ENSG00000070018
35871	ENSG00000111261
35874	ENSG00000165714
35875	ENSG00000111266
35878	ENSG00000111269
35879	ENSG00000183150
35881	ENSG00000111276
35884	ENSG00000178878
56640	ENSG00000213782
35893	ENSG00000111291
35896	ENSG00000013583
35900	ENSG00000084444
35902	ENSG00000134531
35919	ENSG00000171681
35920	ENSG00000121316
35924	ENSG00000070019
35927	ENSG00000197837
35928	ENSG00000246705
35929	ENSG00000084463
35930	ENSG00000182993
35934	ENSG00000111341
35935	ENSG00000139055
35936	ENSG00000111348
35937	ENSG00000139053
35943	ENSG00000151490
35945	ENSG00000151491
35950	ENSG00000023734
35951	ENSG00000023697
35954	ENSG00000008394
35982	ENSG00000052126
35986	ENSG00000139154
35999	ENSG00000172572
57504	ENSG00000256663
36011	ENSG00000121350
36013	ENSG00000004700
36014	ENSG00000111711
36015	ENSG00000134548
36017	ENSG00000111716
36024	ENSG00000111726
36025	ENSG00000111728
36028	ENSG00000111731
36034	ENSG00000139163
36041	ENSG00000134532
36051	ENSG00000060982
36058	ENSG00000118308
36061	ENSG00000118307
36062	ENSG00000205707
36063	ENSG00000133703
36077	ENSG00000123094
36078	ENSG00000123095
36079	ENSG00000123096
36081	ENSG00000256234
36085	ENSG00000256185
36086	ENSG00000123104
36090	ENSG00000064102
36091	ENSG00000111790
36093	ENSG00000064115
36095	ENSG00000152944
36096	ENSG00000214700
36099	ENSG00000211455
36100	ENSG00000029153
36104	ENSG00000110841
36112	ENSG00000061794
36116	ENSG00000087448
36122	ENSG00000123106
36131	ENSG00000064763
36133	ENSG00000087502
36135	ENSG00000187950
36136	ENSG00000133687
